,name,rank,plddt,ptm,rmsd_string,rmsd_diffusion,plddt_nonrefined,ptm_nonrefined,rmsd_string_nonrefined,rmsd_var,langevin
11021,5KPH_6_6_5_id5,4,82.65875,0.58,3.7414803504943848,3.4497156143188477,81.77236111111111,0.57,2.463388681411743,6,6
3245,5KPH_6_6_5_id5,5,82.19194444444445,0.53,15.517875671386719,15.076813697814941,80.42902777777778,0.6,5.952633380889893,6,6
707,5KPH_6_6_5_id6,1,89.02652777777777,0.56,14.497269630432129,14.090522766113281,84.97888888888889,0.61,3.3678128719329834,6,6
8580,5KPH_6_6_5_id6,2,88.25819444444443,0.55,14.336272239685059,13.930170059204102,83.64236111111111,0.59,3.339491367340088,6,6
10423,5KPH_6_6_5_id6,3,85.79847222222222,0.56,14.646408081054688,14.229840278625488,81.72486111111112,0.57,3.2996556758880615,6,6
8355,5KPH_6_6_5_id6,4,80.73680555555556,0.57,3.0963616371154785,2.798877000808716,81.47902777777777,0.57,3.806342363357544,6,6
4323,5KPH_6_6_5_id6,5,77.71138888888888,0.48,12.21697998046875,11.955862045288086,80.7975,0.56,3.276639699935913,6,6
721,5KPH_6_6_5_id7,1,81.94388888888889,0.54,13.847922325134277,13.478160858154297,84.18930555555556,0.57,2.8049769401550293,6,6
5071,5KPH_6_6_5_id7,2,81.88694444444445,0.51,5.984789848327637,5.660999774932861,82.77027777777779,0.57,2.8170297145843506,6,6
6240,5KPH_6_6_5_id7,3,81.43541666666667,0.49,13.632020950317383,13.295997619628906,82.38986111111112,0.56,2.8537979125976562,6,6
11407,5KPH_6_6_5_id7,4,80.26472222222223,0.49,6.085002422332764,5.7906599044799805,81.18347222222222,0.53,3.0821096897125244,6,6
2120,5KPH_6_6_5_id7,5,75.8701388888889,0.5,13.45101261138916,13.133049011230469,79.44166666666666,0.54,3.1823060512542725,6,6
998,5KPH_6_6_5_id8,1,85.62180555555557,0.62,3.2122762203216553,2.888493776321411,84.89194444444443,0.6,3.368581771850586,6,6
8686,5KPH_6_6_5_id8,2,85.57291666666667,0.65,2.9071667194366455,2.559194803237915,83.61055555555556,0.57,3.106358051300049,6,6
12236,5KPH_6_6_5_id8,3,85.30361111111112,0.62,2.991687774658203,2.664708375930786,82.99194444444444,0.56,3.6873464584350586,6,6
8489,5KPH_6_6_5_id8,4,82.54027777777777,0.58,3.4111008644104004,3.1770100593566895,82.56208333333333,0.55,3.822387456893921,6,6
12516,5KPH_6_6_5_id8,5,81.76236111111112,0.55,4.080069541931152,3.817054510116577,79.82361111111112,0.54,3.4932382106781006,6,6
1172,5KPH_6_6_6_id1,1,87.78611111111111,0.53,13.377249717712402,13.111213684082031,88.2863888888889,0.6,4.6159257888793945,6,6
7011,5KPH_6_6_6_id1,2,86.02916666666667,0.48,12.243864059448242,11.951386451721191,87.72291666666666,0.6,4.86038875579834,6,6
4989,5KPH_6_6_6_id1,3,83.66680555555556,0.56,3.3026812076568604,3.1866185665130615,85.60527777777777,0.54,5.158111572265625,6,6
10283,5KPH_6_6_6_id1,4,82.51555555555557,0.46,9.62520694732666,9.478062629699707,84.50541666666666,0.57,4.149721145629883,6,6
9605,5KPH_6_6_6_id1,5,80.00375000000001,0.51,2.7169222831726074,2.6034746170043945,80.80375,0.5,3.639355421066284,6,6
2774,5KPH_6_6_6_id2,1,84.19194444444445,0.6,4.178088188171387,3.9801361560821533,87.87875,0.56,15.717921257019043,6,6
9424,5KPH_6_6_6_id2,2,83.82666666666667,0.6,2.934034585952759,2.737924337387085,86.37375,0.55,3.876944065093994,6,6
9021,5KPH_6_6_6_id2,3,82.95666666666665,0.6,4.1639299392700195,3.980167865753174,84.66486111111112,0.54,3.52174711227417,6,6
11677,5KPH_6_6_6_id2,4,81.96652777777778,0.59,2.6883859634399414,2.466280698776245,84.61777777777779,0.6,2.9879939556121826,6,6
2000,5KPH_6_6_6_id2,5,76.77083333333333,0.52,3.2943413257598877,3.0907602310180664,82.27111111111111,0.54,2.3408234119415283,6,6
8316,5KPH_6_6_6_id3,1,81.9036111111111,0.44,9.35545539855957,9.103087425231934,86.0025,0.62,3.962507486343384,6,6
2123,5KPH_6_6_6_id3,2,81.29041666666666,0.47,11.163591384887695,10.826976776123047,84.56458333333333,0.61,3.6384150981903076,6,6
5602,5KPH_6_6_6_id3,3,80.76541666666668,0.5,11.53439712524414,11.217718124389648,83.8397222222222,0.59,4.869349002838135,6,6
4065,5KPH_6_6_6_id3,4,80.60513888888889,0.47,11.210545539855957,10.939825057983398,83.75180555555556,0.6,4.605954647064209,6,6
11038,5KPH_6_6_6_id3,5,75.89750000000001,0.47,2.232492208480835,1.7485758066177368,77.49666666666667,0.52,4.477212429046631,6,6
4370,5KPH_6_6_6_id4,1,86.50972222222222,0.64,4.375977993011475,4.202172756195068,91.00069444444443,0.73,1.7209705114364624,6,6
6173,5KPH_6_6_6_id4,2,86.18777777777778,0.64,4.2104668617248535,4.014281272888184,88.03486111111111,0.69,2.263949155807495,6,6
9272,5KPH_6_6_6_id4,3,85.99347222222222,0.62,4.263365268707275,4.077240943908691,87.15347222222222,0.67,1.5290108919143677,6,6
7574,5KPH_6_6_6_id4,4,85.78722222222223,0.64,4.05843448638916,3.865750789642334,85.4523611111111,0.64,2.55618953704834,6,6
10738,5KPH_6_6_6_id4,5,84.24847222222222,0.62,4.223380088806152,4.0388593673706055,82.9088888888889,0.61,2.0237767696380615,6,6
6266,5KPH_6_6_6_id5,1,83.83375000000001,0.61,3.566216468811035,3.337101936340332,87.83194444444445,0.67,2.8198320865631104,6,6
6771,5KPH_6_6_6_id5,2,83.20875000000001,0.57,2.973942995071411,2.856482982635498,87.50930555555556,0.64,3.161929130554199,6,6
7649,5KPH_6_6_6_id5,3,82.74125,0.58,3.387009382247925,3.2242543697357178,87.30847222222222,0.64,2.778703451156616,6,6
7355,5KPH_6_6_6_id5,4,82.57444444444445,0.57,3.4603023529052734,3.272679328918457,87.04430555555557,0.65,2.1482057571411133,6,6
7834,5KPH_6_6_6_id5,5,81.64,0.59,3.404883861541748,3.200279951095581,86.03041666666667,0.62,2.5603530406951904,6,6
1575,5KPH_6_6_6_id6,1,83.54097222222222,0.52,3.248316764831543,3.2043073177337646,80.31222222222222,0.55,3.941643476486206,6,6
6237,5KPH_6_6_6_id6,2,83.35694444444445,0.52,4.428285598754883,4.349851131439209,79.23388888888888,0.56,4.286574363708496,6,6
8605,5KPH_6_6_6_id6,3,81.83930555555555,0.54,4.126962661743164,4.145452499389648,78.81902777777776,0.51,3.6124422550201416,6,6
806,5KPH_6_6_6_id6,4,81.07722222222222,0.5,4.571803092956543,4.558328628540039,78.38930555555555,0.54,4.838146686553955,6,6
6993,5KPH_6_6_6_id6,5,79.00208333333333,0.55,3.7260217666625977,3.7444565296173096,74.44666666666666,0.5,3.6885573863983154,6,6
10656,5KPH_6_6_6_id7,1,90.975,0.56,13.832852363586426,13.511214256286621,88.09527777777777,0.67,2.878021717071533,6,6
4680,5KPH_6_6_6_id7,2,89.53541666666666,0.55,13.17940616607666,12.91407585144043,86.5476388888889,0.64,3.277261972427368,6,6
8529,5KPH_6_6_6_id7,3,86.75125,0.56,11.948868751525879,11.713872909545898,86.42486111111111,0.63,2.888718366622925,6,6
4980,5KPH_6_6_6_id7,4,86.08666666666666,0.57,4.23153018951416,4.078320026397705,83.42041666666667,0.6,2.9938607215881348,6,6
10418,5KPH_6_6_6_id7,5,84.6561111111111,0.54,12.853565216064453,12.58617877960205,82.31888888888889,0.6,2.595954418182373,6,6
9122,5KPH_6_6_6_id8,1,85.15513888888889,0.52,13.840192794799805,13.532818794250488,90.03305555555555,0.62,5.3881754875183105,6,6
11261,5KPH_6_6_6_id8,2,83.31930555555556,0.55,5.084470748901367,4.960224628448486,88.61986111111112,0.61,5.089053630828857,6,6
10299,5KPH_6_6_6_id8,3,83.03819444444444,0.56,5.408666133880615,5.284644603729248,88.50027777777778,0.58,5.908555507659912,6,6
8928,5KPH_6_6_6_id8,4,82.06319444444443,0.47,6.705089569091797,6.556868553161621,85.39222222222222,0.57,5.681253910064697,6,6
2845,5KPH_6_6_6_id8,5,78.59166666666667,0.51,3.605210065841675,3.364572525024414,81.14736111111112,0.51,4.064990520477295,6,6
11040,5KPH_6_6_7_id1,1,84.05625,0.58,5.027036666870117,4.674737930297852,91.83958333333334,0.65,5.1074724197387695,6,6
4976,5KPH_6_6_7_id1,2,82.68,0.54,4.849992275238037,4.4905686378479,86.97194444444443,0.58,6.569482326507568,6,6
5285,5KPH_6_6_7_id1,3,82.29055555555557,0.56,5.0811896324157715,4.728105545043945,85.53180555555555,0.57,6.05611515045166,6,6
12364,5KPH_6_6_7_id1,4,82.0988888888889,0.57,4.785834312438965,4.444745063781738,84.95708333333333,0.61,3.7090086936950684,6,6
11042,5KPH_6_6_7_id1,5,78.48180555555555,0.51,5.259022235870361,4.899444103240967,82.51805555555558,0.57,4.6416335105896,6,6
4627,5KPH_6_6_7_id2,1,89.25666666666666,0.69,3.325556755065918,2.9912853240966797,83.08416666666666,0.57,4.261321544647217,6,6
6504,5KPH_6_6_7_id2,2,88.66375000000001,0.69,3.580848455429077,3.235701322555542,79.50361111111111,0.5,6.1012282371521,6,6
9858,5KPH_6_6_7_id2,3,88.29041666666666,0.67,3.638953924179077,3.2758893966674805,78.85944444444445,0.51,6.103186130523682,6,6
11314,5KPH_6_6_7_id2,4,88.19180555555556,0.65,3.667525053024292,3.32073974609375,77.02125,0.48,5.723244667053223,6,6
5546,5KPH_6_6_7_id2,5,87.61652777777778,0.64,3.392522096633911,3.0584423542022705,76.20930555555555,0.49,5.181550025939941,6,6
8796,5KPH_6_6_7_id3,1,82.50472222222223,0.59,4.266225814819336,3.8612396717071533,84.13236111111112,0.58,2.763216018676758,6,6
4185,5KPH_6_6_7_id3,2,82.235,0.61,4.38444709777832,4.0025954246521,81.67875000000001,0.56,2.590427875518799,6,6
3628,5KPH_6_6_7_id3,3,81.53569444444445,0.59,4.7428083419799805,4.346750736236572,78.66180555555555,0.54,3.5577614307403564,6,6
8838,5KPH_6_6_7_id3,4,81.07916666666668,0.59,4.091762065887451,3.696685314178467,77.96194444444444,0.52,3.3372747898101807,6,6
9176,5KPH_6_6_7_id3,5,80.92277777777778,0.6,4.166453838348389,3.7769556045532227,76.00819444444444,0.5,4.1962409019470215,6,6
8186,5KPH_6_6_7_id4,1,83.28527777777778,0.59,4.15179443359375,3.712301015853882,85.6101388888889,0.64,2.353621006011963,6,6
10844,5KPH_6_6_7_id4,2,81.92597222222223,0.61,4.609893798828125,4.20011568069458,85.5013888888889,0.61,2.287663459777832,6,6
3850,5KPH_6_6_7_id4,3,80.53958333333334,0.58,3.60990571975708,3.2248528003692627,84.64361111111111,0.63,2.3498828411102295,6,6
2005,5KPH_6_6_7_id4,4,80.19375,0.56,3.463428258895874,3.1289947032928467,83.27819444444444,0.61,2.54229736328125,6,6
2889,5KPH_6_6_7_id4,5,78.46111111111111,0.55,3.9078826904296875,3.479353189468384,82.54958333333335,0.57,2.294668674468994,6,6
11956,5KPH_6_6_7_id5,1,83.97305555555555,0.52,5.800687313079834,5.553523063659668,83.56430555555556,0.61,3.7922017574310303,6,6
4553,5KPH_6_6_7_id5,2,83.88277777777778,0.59,3.5349435806274414,3.1555230617523193,82.89819444444444,0.6,4.014852523803711,6,6
2211,5KPH_6_6_7_id5,3,82.97708333333334,0.6,3.436558485031128,3.078061103820801,82.52444444444444,0.61,3.92643666267395,6,6
4696,5KPH_6_6_7_id5,4,82.31138888888889,0.6,4.293708801269531,3.9119601249694824,80.39888888888888,0.54,3.584951877593994,6,6
10530,5KPH_6_6_7_id5,5,81.25444444444445,0.57,4.40861177444458,4.013943195343018,78.57222222222222,0.51,4.044869422912598,6,6
8373,5KPH_6_6_7_id6,1,84.58624999999999,0.61,3.684215784072876,3.330798625946045,87.93527777777778,0.58,3.7704577445983887,6,6
9602,5KPH_6_6_7_id6,2,83.40847222222222,0.58,3.5846009254455566,3.250709056854248,87.89194444444443,0.58,5.259759426116943,6,6
12072,5KPH_6_6_7_id6,3,82.01027777777777,0.59,4.020589828491211,3.6362643241882324,86.80208333333333,0.6,2.345914125442505,6,6
2438,5KPH_6_6_7_id6,4,81.82569444444445,0.56,3.316826581954956,2.9399490356445312,86.63055555555555,0.61,2.88728404045105,6,6
12370,5KPH_6_6_7_id6,5,80.35708333333334,0.57,4.39968729019165,4.038856506347656,85.85597222222222,0.63,2.1225240230560303,6,6
5212,5KPH_6_6_7_id7,1,86.5025,0.62,2.7007060050964355,2.3717689514160156,92.47236111111113,0.73,2.8682775497436523,6,6
4652,5KPH_6_6_7_id7,2,86.08458333333334,0.62,2.8192546367645264,2.492250680923462,91.66041666666666,0.72,2.822862148284912,6,6
8141,5KPH_6_6_7_id7,3,86.09111111111112,0.62,2.6626713275909424,2.3427650928497314,91.2602777777778,0.71,2.912181854248047,6,6
800,5KPH_6_6_7_id7,4,85.12902777777778,0.59,2.359236240386963,2.004395008087158,90.41083333333331,0.72,2.9426941871643066,6,6
11027,5KPH_6_6_7_id7,5,84.19652777777777,0.59,2.772016763687134,2.43837833404541,89.85347222222224,0.69,2.9228758811950684,6,6
9798,5KPH_6_6_7_id8,1,84.86569444444444,0.63,4.151252269744873,3.764411687850952,87.63416666666666,0.66,1.8521099090576172,6,6
3335,5KPH_6_6_7_id8,2,84.74888888888889,0.64,4.676947116851807,4.29866886138916,84.49624999999999,0.59,2.157252788543701,6,6
586,5KPH_6_6_7_id8,3,83.37736111111111,0.6,3.6158699989318848,3.2228124141693115,81.85791666666667,0.55,3.6086597442626953,6,6
5324,5KPH_6_6_7_id8,4,82.31611111111111,0.62,3.560502290725708,3.161853551864624,78.47652777777778,0.49,5.239945888519287,6,6
4020,5KPH_6_6_7_id8,5,81.19222222222223,0.61,3.69650936126709,3.3146958351135254,74.94083333333333,0.43,5.244264125823975,6,6
11348,5KPH_6_6_8_id1,1,86.8436111111111,0.62,1.426103949546814,0.815863311290741,87.92944444444444,0.69,3.465810537338257,6,6
6554,5KPH_6_6_8_id1,2,86.57499999999999,0.64,1.5502901077270508,1.1204257011413574,85.58611111111111,0.62,3.00412654876709,6,6
9250,5KPH_6_6_8_id1,3,84.72680555555556,0.57,2.0358121395111084,1.5380381345748901,83.82333333333334,0.61,3.0584890842437744,6,6
11077,5KPH_6_6_8_id1,4,84.47097222222222,0.5,4.468078136444092,4.046871185302734,82.99513888888889,0.61,3.533545732498169,6,6
3179,5KPH_6_6_8_id1,5,84.37013888888889,0.6,1.4870662689208984,0.993834912776947,78.97972222222222,0.56,4.057031154632568,6,6
6044,5KPH_6_6_8_id2,1,86.92986111111112,0.52,14.095797538757324,13.607954025268555,85.94916666666667,0.56,13.741801261901855,6,6
1333,5KPH_6_6_8_id2,2,84.75402777777778,0.5,14.457539558410645,13.946172714233398,83.74291666666666,0.58,4.898431301116943,6,6
10726,5KPH_6_6_8_id2,3,82.80930555555557,0.59,2.4261465072631836,1.9745527505874634,83.49513888888889,0.61,4.904581546783447,6,6
2612,5KPH_6_6_8_id2,4,82.62944444444445,0.58,2.206475257873535,1.7246404886245728,82.44736111111109,0.58,5.2436604499816895,6,6
5971,5KPH_6_6_8_id2,5,81.15902777777778,0.54,2.74542236328125,2.3459525108337402,81.97777777777779,0.61,4.811129570007324,6,6
1329,5KPH_6_6_8_id3,1,86.88972222222222,0.64,1.3084245920181274,0.8782440423965454,83.72930555555556,0.61,2.601442575454712,6,6
2744,5KPH_6_6_8_id3,2,85.35236111111111,0.59,2.0333635807037354,1.6033124923706055,82.27791666666667,0.58,3.477613687515259,6,6
4227,5KPH_6_6_8_id3,3,82.65805555555555,0.58,3.615269899368286,3.2261404991149902,81.77791666666667,0.55,6.119621753692627,6,6
6898,5KPH_6_6_8_id3,4,82.05166666666666,0.59,3.594118595123291,3.224499464035034,81.13652777777777,0.53,6.954203128814697,6,6
7022,5KPH_6_6_8_id3,5,82.07277777777777,0.59,3.802415370941162,3.4578428268432617,81.05236111111111,0.54,5.8377485275268555,6,6
5670,5KPH_6_6_8_id4,1,87.99777777777777,0.55,14.444331169128418,13.95433521270752,87.18194444444445,0.57,10.796639442443848,6,6
1078,5KPH_6_6_8_id4,2,87.35791666666667,0.52,13.771848678588867,13.283307075500488,84.63222222222223,0.63,3.851813793182373,6,6
12257,5KPH_6_6_8_id4,3,82.83597222222221,0.49,4.559560298919678,4.126040458679199,83.18430555555557,0.62,2.8245158195495605,6,6
11769,5KPH_6_6_8_id4,4,82.25847222222222,0.55,3.1430439949035645,2.796326160430908,79.92861111111111,0.6,3.222099781036377,6,6
635,5KPH_6_6_8_id4,5,80.65555555555555,0.52,5.283750534057617,4.981413841247559,76.93555555555555,0.57,3.546358108520508,6,6
7079,5KPH_6_6_8_id5,1,88.88875,0.67,2.9084341526031494,2.4799399375915527,83.04930555555556,0.64,3.229341983795166,6,6
8694,5KPH_6_6_8_id5,2,81.67319444444443,0.48,13.61559772491455,13.269265174865723,81.81736111111111,0.61,3.218682050704956,6,6
6879,5KPH_6_6_8_id5,3,79.9525,0.44,13.120903968811035,12.751969337463379,81.67652777777778,0.63,3.3638007640838623,6,6
2539,5KPH_6_6_8_id5,4,72.14402777777778,0.39,14.917661666870117,14.507649421691895,80.95583333333333,0.6,3.6040964126586914,6,6
9727,5KPH_6_6_8_id5,5,71.0198611111111,0.46,14.345784187316895,14.09640884399414,80.64694444444444,0.6,3.395714521408081,6,6
17,5KPH_6_6_8_id6,1,88.17569444444445,0.55,14.448694229125977,13.964554786682129,85.08347222222223,0.64,3.9931583404541016,6,6
8341,5KPH_6_6_8_id6,2,87.19583333333334,0.51,15.061288833618164,14.567704200744629,81.36402777777778,0.59,3.4285788536071777,6,6
713,5KPH_6_6_8_id6,3,86.11583333333334,0.51,13.967302322387695,13.468494415283203,79.90180555555555,0.59,3.20068097114563,6,6
1292,5KPH_6_6_8_id6,4,82.62500000000001,0.55,12.916436195373535,12.912653923034668,79.56930555555556,0.58,3.039036512374878,6,6
11790,5KPH_6_6_8_id6,5,81.42486111111111,0.56,12.850214958190918,12.892900466918945,74.96944444444445,0.52,3.599644899368286,6,6
1342,5KPH_6_6_8_id7,1,89.2852777777778,0.68,3.6928515434265137,3.557119607925415,87.62944444444445,0.64,2.868044376373291,6,6
9703,5KPH_6_6_8_id7,2,88.15888888888888,0.65,3.555896282196045,3.3778114318847656,87.30583333333334,0.67,2.880382537841797,6,6
2126,5KPH_6_6_8_id7,3,88.17361111111111,0.64,3.56115460395813,3.403322458267212,87.04319444444445,0.62,3.591174840927124,6,6
4153,5KPH_6_6_8_id7,4,84.93861111111111,0.58,3.657886505126953,3.48353910446167,84.39916666666666,0.6,3.0748870372772217,6,6
1951,5KPH_6_6_8_id7,5,84.74305555555556,0.6,4.0377116203308105,3.7994868755340576,76.87555555555556,0.53,3.3785433769226074,6,6
2029,5KPH_6_6_8_id8,1,90.275,0.54,15.12909984588623,14.639006614685059,84.77916666666667,0.61,3.161614418029785,6,6
10465,5KPH_6_6_8_id8,2,89.91180555555555,0.55,15.227571487426758,14.74033260345459,84.55361111111112,0.62,2.383589506149292,6,6
11302,5KPH_6_6_8_id8,3,88.27555555555556,0.53,14.407807350158691,13.926753044128418,84.31083333333333,0.61,1.7895081043243408,6,6
650,5KPH_6_6_8_id8,4,88.17444444444443,0.51,15.197235107421875,14.71756362915039,83.49125,0.58,2.0389902591705322,6,6
2009,5KPH_6_6_8_id8,5,81.37416666666667,0.52,4.68829870223999,4.446367263793945,83.2948611111111,0.58,4.016895294189453,6,6
260,5KPH_6_6_9_id1,1,81.10138888888889,0.59,4.952119827270508,4.652456760406494,86.10305555555556,0.63,2.2656078338623047,6,6
9913,5KPH_6_6_9_id1,2,79.46611111111112,0.56,3.125072717666626,2.8678195476531982,84.52666666666667,0.56,3.6976478099823,6,6
8145,5KPH_6_6_9_id1,3,78.03430555555555,0.5,5.6894965171813965,5.365207672119141,83.48541666666668,0.53,12.528495788574219,6,6
8691,5KPH_6_6_9_id1,4,76.33277777777778,0.49,5.442026615142822,5.118661403656006,82.39916666666666,0.53,4.800045967102051,6,6
9535,5KPH_6_6_9_id1,5,75.24222222222222,0.48,4.441737651824951,4.117547035217285,80.76652777777778,0.49,10.417040824890137,6,6
1960,5KPH_6_6_9_id2,1,89.67125,0.7,2.6008996963500977,2.467139482498169,88.09402777777778,0.71,4.2143707275390625,6,6
10612,5KPH_6_6_9_id2,2,88.71833333333332,0.65,2.6131412982940674,2.5013961791992188,87.26666666666668,0.67,3.5255813598632812,6,6
8197,5KPH_6_6_9_id2,3,87.56777777777778,0.64,2.838186025619507,2.7234060764312744,86.40111111111112,0.63,3.459290027618408,6,6
2795,5KPH_6_6_9_id2,4,86.88027777777778,0.65,2.7746856212615967,2.651634931564331,83.79638888888888,0.61,3.0748274326324463,6,6
11227,5KPH_6_6_9_id2,5,86.30888888888889,0.62,2.7369096279144287,2.644190788269043,83.82277777777777,0.62,3.0859029293060303,6,6
11340,5KPH_6_6_9_id3,1,85.75708333333334,0.52,12.963170051574707,12.628134727478027,85.97194444444443,0.59,3.4987151622772217,6,6
9397,5KPH_6_6_9_id3,2,83.29333333333335,0.5,13.572312355041504,13.256821632385254,85.87333333333333,0.64,4.237577438354492,6,6
12264,5KPH_6_6_9_id3,3,81.96791666666667,0.54,12.851278305053711,12.6152925491333,80.0001388888889,0.57,2.926438331604004,6,6
11878,5KPH_6_6_9_id3,4,81.71236111111111,0.53,12.908257484436035,12.639073371887207,79.88499999999999,0.56,2.4952661991119385,6,6
9668,5KPH_6_6_9_id3,5,79.41305555555556,0.56,13.588030815124512,13.290288925170898,77.96916666666667,0.56,3.367462396621704,6,6
12518,5KPH_6_6_9_id4,1,81.94347222222223,0.53,5.4858479499816895,5.217630386352539,88.20083333333334,0.65,3.8072640895843506,6,6
1227,5KPH_6_6_9_id4,2,81.07041666666666,0.58,3.1744587421417236,2.9487602710723877,87.11819444444444,0.63,3.3225901126861572,6,6
672,5KPH_6_6_9_id4,3,79.53569444444445,0.54,4.266631126403809,3.938709259033203,86.85805555555557,0.6,3.2344768047332764,6,6
6824,5KPH_6_6_9_id4,4,79.2275,0.51,3.723154067993164,3.5064501762390137,84.93541666666667,0.62,3.4523353576660156,6,6
3169,5KPH_6_6_9_id4,5,74.32430555555555,0.51,7.134688377380371,6.857029438018799,84.25291666666666,0.62,2.9661405086517334,6,6
8490,5KPH_6_6_9_id5,1,88.9498611111111,0.57,14.197367668151855,13.868803024291992,83.65694444444443,0.55,7.490133762359619,6,6
10525,5KPH_6_6_9_id5,2,86.25236111111111,0.52,14.291020393371582,13.9728422164917,82.18638888888889,0.57,4.230747222900391,6,6
5267,5KPH_6_6_9_id5,3,86.2413888888889,0.56,14.477313041687012,14.146636009216309,77.28916666666666,0.56,3.759922981262207,6,6
1057,5KPH_6_6_9_id5,4,85.01194444444445,0.54,13.860733985900879,13.543084144592285,75.05805555555555,0.51,3.8965377807617188,6,6
1920,5KPH_6_6_9_id5,5,82.75041666666667,0.6,3.141486883163452,3.048903226852417,74.42638888888888,0.5,4.137136459350586,6,6
423,5KPH_6_6_9_id6,1,86.61305555555555,0.64,2.554243803024292,2.235053539276123,81.33222222222223,0.62,2.018366813659668,6,6
12410,5KPH_6_6_9_id6,2,84.85652777777779,0.6,2.60260272026062,2.309831142425537,80.88694444444444,0.55,1.881808876991272,6,6
2623,5KPH_6_6_9_id6,3,83.13902777777778,0.61,2.4684090614318848,2.2062299251556396,80.66805555555555,0.58,1.5615191459655762,6,6
4196,5KPH_6_6_9_id6,4,82.23416666666668,0.54,3.995763063430786,3.763214588165283,79.30458333333334,0.57,2.4000537395477295,6,6
11106,5KPH_6_6_9_id6,5,80.50736111111112,0.53,4.32586145401001,4.036201000213623,77.36805555555556,0.54,2.0085082054138184,6,6
10708,5KPH_6_6_9_id7,1,89.04305555555555,0.55,13.78653335571289,13.442870140075684,87.65430555555557,0.67,5.077128887176514,6,6
12350,5KPH_6_6_9_id7,2,84.4376388888889,0.51,12.557903289794922,12.269376754760742,87.42,0.7,4.961058139801025,6,6
6335,5KPH_6_6_9_id7,3,82.03625000000001,0.49,13.357215881347656,13.046070098876953,87.28500000000001,0.71,5.070548057556152,6,6
2427,5KPH_6_6_9_id7,4,80.82833333333333,0.5,5.450665473937988,5.242977142333984,86.26083333333334,0.69,5.033975601196289,6,6
4372,5KPH_6_6_9_id7,5,78.14972222222224,0.48,5.409809112548828,5.228445053100586,84.82555555555555,0.65,5.103028774261475,6,6
3998,5KPH_6_6_9_id8,1,88.44999999999999,0.58,13.979886054992676,13.642036437988281,86.35,0.67,4.667355060577393,6,6
7432,5KPH_6_6_9_id8,2,85.80625,0.55,13.581792831420898,13.263052940368652,85.3013888888889,0.62,4.557957649230957,6,6
8451,5KPH_6_6_9_id8,3,84.13916666666665,0.54,13.304502487182617,13.005922317504883,85.06555555555555,0.64,4.661027431488037,6,6
10367,5KPH_6_6_9_id8,4,80.72875,0.52,4.540268898010254,4.226937770843506,83.96291666666667,0.63,4.6144185066223145,6,6
2925,5KPH_6_6_9_id8,5,80.29541666666667,0.57,2.2607815265655518,1.9184250831604004,81.91319444444444,0.61,4.701486110687256,6,6
8319,5KPH_6_8_0_id1,1,86.85611111111112,0.66,3.340553045272827,3.1263833045959473,87.40513888888887,0.55,7.958215713500977,6,8
11256,5KPH_6_8_0_id1,2,86.74472222222222,0.65,3.503415822982788,3.2803292274475098,86.78277777777777,0.64,3.0024805068969727,6,8
8351,5KPH_6_8_0_id1,3,85.71305555555556,0.65,3.530102491378784,3.30118465423584,85.97236111111111,0.54,8.954583168029785,6,8
633,5KPH_6_8_0_id1,4,85.58666666666666,0.67,3.7388124465942383,3.5004589557647705,85.28083333333333,0.54,9.668119430541992,6,8
8294,5KPH_6_8_0_id1,5,85.35805555555555,0.62,3.3357291221618652,3.1301779747009277,80.4184722222222,0.56,4.1556291580200195,6,8
4305,5KPH_6_8_0_id2,1,81.22097222222222,0.59,2.3743417263031006,2.1393442153930664,88.27333333333334,0.59,11.145111083984375,6,8
3876,5KPH_6_8_0_id2,2,80.89611111111111,0.57,1.9977127313613892,1.776597261428833,87.2813888888889,0.59,10.798657417297363,6,8
8636,5KPH_6_8_0_id2,3,80.76875000000001,0.59,2.6283650398254395,2.3111703395843506,84.60347222222222,0.55,9.285870552062988,6,8
11979,5KPH_6_8_0_id2,4,79.04138888888889,0.58,1.905636191368103,1.7312843799591064,82.41583333333334,0.54,10.817159652709961,6,8
10965,5KPH_6_8_0_id2,5,76.8386111111111,0.53,2.5188262462615967,2.3330540657043457,76.26319444444445,0.52,5.0395684242248535,6,8
5411,5KPH_6_8_0_id3,1,84.86375000000001,0.63,3.4443628787994385,3.15483021736145,83.595,0.56,5.169257164001465,6,8
3138,5KPH_6_8_0_id3,2,82.5788888888889,0.59,2.8604466915130615,2.596367120742798,82.04791666666667,0.54,4.059131622314453,6,8
11664,5KPH_6_8_0_id3,3,81.86375000000001,0.58,3.1940014362335205,2.9475038051605225,81.53541666666666,0.56,4.122817516326904,6,8
12479,5KPH_6_8_0_id3,4,79.99083333333334,0.57,2.720853328704834,2.4522786140441895,80.05958333333332,0.56,4.917116165161133,6,8
7013,5KPH_6_8_0_id3,5,77.1888888888889,0.53,11.940518379211426,11.803645133972168,78.64722222222223,0.56,3.9707043170928955,6,8
4830,5KPH_6_8_0_id4,1,85.53083333333333,0.65,2.8946964740753174,2.6476197242736816,85.48027777777777,0.64,2.812648057937622,6,8
7628,5KPH_6_8_0_id4,2,84.94902777777777,0.63,3.3752853870391846,3.1243669986724854,83.18097222222222,0.59,3.323927879333496,6,8
125,5KPH_6_8_0_id4,3,84.25541666666668,0.62,3.3507370948791504,3.0979573726654053,82.40347222222222,0.59,3.120656967163086,6,8
